TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,PERSON,TIME,ORG,GPE
28,9,0.2610294117647059,605,0.4951,0.0,0.0,0.0,0.0,0.0,0.0,0.4951,0.0,24.9,2.41,0.4,7.23,0.4,3.61,1.2,0.4,1.2,4.02,12.45,26.0,,2.0,2.0
98,18,0.37694483734087697,2583,0.5487,0.0,0.0,0.0,0.0,0.0,0.0,0.5487,0.0,24.75,6.17,0.58,1.15,1.56,10.69,0.58,3.45,0.99,8.22,5.84,58.0,2.0,14.0,4.0
43,15,0.2529239766081872,1655,0.5653,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,0.0,27.61,6.56,0.39,3.09,0.97,3.67,0.19,1.54,2.7,1.93,1.74,62.0,,38.0,2.0
6,73,0.461139896373057,151,0.2249,0.0,0.0,0.0,0.2108,0.0,0.38799999999999996,0.3476,0.0,12.5,8.12,1.25,0.62,0.0,11.25,0.62,2.5,3.75,11.25,2.5,2.0,,4.0,2.0
12,2,0.2352941176470588,813,0.4841,0.0,0.0,0.0,0.0,0.0,0.0,0.4841,0.0,19.64,4.17,1.19,5.95,1.79,3.57,0.0,2.38,0.0,7.74,7.14,20.0,6.0,18.0,2.0
6,2,0.41935483870967744,67,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,8.62,3.45,1.72,1.72,0.0,3.45,1.72,6.9,1.72,6.9,5.17,8.0,,2.0,2.0
16,5,0.27459016393442626,956,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.573,0.0,20.3,4.95,0.5,2.97,1.49,6.93,0.5,4.46,2.48,3.47,6.93,18.0,2.0,6.0,
11,8,0.3142857142857143,328,0.5071,0.0,0.0,0.0,0.0,0.0,0.0,0.5071,0.0,17.91,10.45,1.49,1.49,5.97,1.49,1.49,7.46,2.99,14.93,4.48,4.0,,2.0,
38,9,0.3225806451612903,986,0.0,0.0,0.0,0.6712,0.0,0.0,0.0,0.0,0.0,24.48,3.65,0.78,4.69,4.95,4.17,1.56,1.3,4.43,6.25,5.99,8.0,,16.0,16.0
40,6,0.44972577696526506,679,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,14.7,7.87,2.07,3.31,1.66,18.43,0.83,3.31,3.11,9.52,5.38,12.0,2.0,4.0,2.0
53,22,0.4092664092664093,2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,4.7,0.82,2.04,0.82,13.91,1.02,3.07,6.34,6.95,11.66,14.0,,6.0,20.0
201,155,0.36672738312082576,7642,0.0,0.0,0.0,0.0,0.0,0.54109375,0.0,0.0,0.0,21.6,4.76,1.7,2.58,5.1,12.23,1.36,3.26,6.18,6.93,5.43,40.0,,12.0,10.0
18,108,0.34977578475336324,252,0.5814333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5814333333333334,0.0,17.62,3.11,1.04,3.11,0.52,10.88,1.55,7.25,5.18,7.25,3.11,6.0,,6.0,2.0
10,8,0.2,128,0.45825,0.0,0.0,0.0,0.0,0.52735,0.0,0.45825,0.0,18.64,5.08,0.0,1.69,0.0,13.56,3.39,5.08,1.69,6.78,1.69,12.0,,2.0,2.0
26,5,0.39351851851851855,880,0.6226,0.0,0.0,0.0,0.0,0.0,0.0,0.6226,0.0,17.37,4.21,0.53,2.11,1.58,12.11,1.05,7.89,7.37,6.32,6.58,10.0,,6.0,6.0
43,19,0.2442159383033419,664,0.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.5371,0.0,32.28,4.03,0.0,6.63,1.15,3.17,0.0,3.17,1.44,5.48,3.75,10.0,6.0,16.0,26.0
38,242,0.3913894324853229,936,0.0,0.0,0.0,0.0,0.4508,0.5629,0.0,0.0,0.0,25.62,5.22,1.13,1.81,2.72,14.74,1.13,4.08,4.08,5.22,5.9,8.0,,4.0,10.0
156,61,0.2891260162601626,3528,0.5617,0.0,0.0,0.0,0.0,0.0,0.0,0.5617,0.0,22.96,3.92,0.92,10.1,0.92,9.37,0.31,3.06,5.76,2.63,9.31,58.0,,26.0,34.0
597,415,0.3203533308796467,29097,0.5315,0.0,0.0,0.54275,0.0,0.0,0.0,0.5315,0.4508,25.46,4.25,0.85,6.16,1.08,5.47,0.68,1.54,4.03,2.64,4.61,274.0,16.0,302.0,76.0
110,101,0.313180169286578,1080,0.4837,0.0,0.0,0.0,0.0,0.0,0.0,0.4837,0.0,28.17,5.3,0.0,2.79,0.14,6.0,1.95,4.04,1.12,5.44,4.46,2.0,2.0,8.0,4.0
36,10,0.2708333333333333,1767,0.5672200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5672200000000001,0.0,30.35,3.48,1.0,1.99,0.25,3.23,0.25,1.24,5.72,1.24,3.98,42.0,,42.0,
7,2,0.336,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,4.72,0.0,6.6,1.89,13.21,1.89,0.94,6.6,7.55,2.83,8.0,,8.0,2.0
18,173,0.4028571428571429,690,0.0,0.0,0.0,0.0,0.0,0.56285,0.0,0.0,0.0,23.81,5.4,0.95,2.54,2.54,10.16,0.63,1.9,6.98,2.86,8.57,4.0,10.0,4.0,4.0
96,42,0.32908912830558273,1398,0.6292,0.0,0.0,0.0,0.0,0.0,0.0,0.6292,0.0,23.67,5.3,0.71,2.71,3.89,13.78,1.18,2.59,5.54,5.42,5.89,44.0,14.0,6.0,32.0
121,24,0.4811691961776279,765,0.4523,0.0,0.0,0.0,0.0,0.0,0.0,0.4523,0.0,10.69,6.77,1.42,2.37,1.29,14.61,1.69,2.44,9.0,8.39,4.94,28.0,,12.0,4.0
37,7,0.4098639455782313,724,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.57,4.29,0.56,2.61,1.12,13.62,1.12,3.17,2.61,8.96,6.16,10.0,2.0,4.0,4.0
19,173,0.3937007874015748,183,0.0,0.0,0.0,0.0,0.4508,0.5970642857142856,0.0,0.0,0.0,20.13,4.09,0.94,4.4,2.52,13.84,0.31,1.57,8.81,5.35,6.29,10.0,,2.0,12.0
53,18,0.3477366255144033,3918,0.5839,0.0,0.0,0.0,0.0,0.0,0.0,0.5839,0.0,20.65,5.0,1.09,2.61,0.65,21.52,0.43,5.43,4.78,4.35,6.3,22.0,,4.0,4.0
40,39,0.36585365853658536,150,0.0,0.0,0.0,0.0,0.0,0.5369044444444444,0.0,0.0,0.0,22.54,2.82,1.41,1.41,2.82,9.86,1.41,1.41,2.82,4.23,9.86,,2.0,2.0,4.0
26,9,0.3744939271255061,690,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.17,5.81,1.26,1.52,2.27,15.15,1.26,2.27,5.05,7.32,6.31,12.0,2.0,6.0,10.0
31,11,0.3146417445482866,647,0.4754,0.0,0.0,0.0,0.0,0.4508,0.0,0.4754,0.0,24.11,3.9,1.06,4.61,1.06,9.22,0.0,2.13,6.74,2.13,7.8,26.0,4.0,6.0,4.0
30,30,0.45,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,13.43,2.99,1.49,0.0,1.49,5.97,2.99,1.49,4.48,14.93,1.49,,,4.0,
60,1,0.34074074074074073,69,0.5496,0.0,0.0,0.0,0.4834,0.0,0.0,0.5496,0.0,23.42,5.41,1.8,1.8,0.9,11.71,0.9,2.7,4.5,7.21,2.7,14.0,,2.0,2.0
18,4,0.3043478260869565,387,0.5316,0.0,0.0,0.0,0.0,0.0,0.0,0.5316,0.0,23.43,2.86,0.57,2.86,1.14,19.43,0.0,2.86,6.29,4.0,7.43,22.0,,12.0,6.0
28,7,0.3683127572016461,988,0.0,0.0,0.0,0.0,0.0,0.53355,0.0,0.0,0.0,22.54,4.69,1.17,2.11,2.58,8.69,0.94,2.35,5.4,4.69,7.28,8.0,,16.0,6.0
70,15,0.42171189979123175,3945,0.0,0.0,0.0,0.0,0.0,0.55655,0.0,0.0,0.0,19.86,6.58,2.0,2.94,1.29,11.28,1.06,3.17,4.94,8.81,5.52,18.0,,14.0,14.0
25,6,0.3631284916201117,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,9.15,1.69,2.37,1.69,9.49,1.02,1.69,6.1,6.78,4.07,20.0,,4.0,
45,46,0.3771929824561404,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88,8.79,1.1,1.1,2.2,19.78,0.0,2.2,2.2,4.4,3.3,2.0,,4.0,
21,5,0.3888888888888889,744,0.0,0.0,0.0,0.4552,0.0,0.0,0.0,0.0,0.0,21.94,5.02,0.94,0.94,0.63,10.34,0.0,4.08,3.45,5.02,7.21,14.0,4.0,14.0,
32,9,0.4025157232704403,411,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.98,3.87,1.45,1.45,3.39,14.29,2.42,2.91,5.81,6.78,5.08,26.0,2.0,4.0,4.0
10,10,0.35,11,0.0,0.0,0.0,0.5185,0.0,0.0,0.0,0.5185,0.0,21.05,0.0,0.0,0.0,0.0,5.26,0.0,10.53,0.0,10.53,0.0,,,,
82,14,0.4110813226094727,1864,0.0,0.0,0.0,0.6193,0.0,0.0,0.0,0.0,0.0,21.05,6.34,1.18,1.4,2.47,11.82,0.97,4.08,6.34,7.41,6.34,34.0,10.0,12.0,20.0
630,222,0.3031887755102041,16340,0.4850666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4850666666666666,0.0,22.94,5.07,0.95,7.98,0.98,9.68,0.69,2.38,4.28,3.19,5.12,248.0,28.0,152.0,68.0
67,1,0.3488372093023256,100,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.93,6.14,0.0,1.75,0.0,7.02,0.88,0.88,0.88,6.14,1.75,18.0,,6.0,4.0
48,10,0.435665914221219,783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,6.69,1.09,3.04,0.12,18.25,1.34,1.7,4.01,7.06,6.2,12.0,,18.0,2.0
10,1,0.3948339483394834,416,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.51,4.27,1.28,2.99,1.28,13.25,2.56,1.28,8.12,5.56,5.13,14.0,,6.0,2.0
50,20,0.3333333333333333,1697,0.0,0.0,0.0,0.4884000000000001,0.0,0.5402,0.0,0.0,0.0,27.33,3.31,2.69,2.48,1.66,11.39,0.41,3.73,6.21,3.73,4.97,8.0,,6.0,8.0
38,8,0.3561076604554865,1026,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,23.02,5.69,1.49,2.97,1.98,15.84,0.74,4.7,1.73,11.63,7.18,12.0,4.0,10.0,
101,19,0.4174932371505861,812,0.0,0.0,0.0,0.5286,0.0,0.0,0.0,0.0,0.0,21.85,4.77,1.69,1.79,0.6,6.95,2.58,6.55,0.99,10.72,2.68,16.0,,14.0,4.0
71,74,0.3472222222222222,352,0.51735,0.0,0.0,0.0,0.0,0.4583,0.0,0.51735,0.0,16.0,3.2,0.8,0.8,0.0,12.0,0.0,3.2,4.8,3.2,8.8,8.0,2.0,,2.0
17,5,0.44,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,3.45,1.53,3.07,0.38,9.2,2.3,2.68,4.21,8.05,4.98,8.0,,4.0,2.0
18,6,0.3757575757575757,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,4.48,1.38,2.76,0.69,5.86,1.03,1.72,7.93,8.28,6.55,28.0,,4.0,2.0
29,29,0.3818181818181817,87,0.5232333333333333,0.0,0.0,0.4508,0.0,0.0,0.0,0.5232333333333333,0.0,30.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,,,2.0,
19,117,0.3859649122807017,354,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,12.61,5.22,2.17,4.35,0.43,16.96,0.43,6.52,9.13,3.04,8.7,8.0,2.0,6.0,
14,4,0.4392523364485981,719,0.0,0.0,0.0,0.0,0.0,0.6045166666666667,0.0,0.0,0.0,20.0,2.93,1.46,0.49,0.49,11.22,0.0,0.98,8.78,2.93,7.32,2.0,,,6.0
37,11,0.3928571428571429,362,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.81,7.93,2.83,4.53,1.7,17.28,0.85,3.12,5.67,3.97,9.92,18.0,,4.0,
67,13,0.2995391705069124,11122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,29.3,3.46,0.51,0.71,1.22,7.43,0.51,1.73,2.54,6.41,4.88,48.0,4.0,24.0,124.0
42,13,0.33067729083665337,1645,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.82,4.4,0.93,2.55,0.93,12.27,0.23,3.94,6.71,4.86,11.34,26.0,4.0,10.0,6.0
48,6,0.33979135618479883,820,0.4554,0.0,0.0,0.0,0.0,0.0,0.0,0.4554,0.0,23.03,4.57,1.65,1.28,0.91,13.53,1.1,4.02,5.48,7.13,7.31,24.0,,4.0,8.0
47,8,0.3608247422680412,1526,0.4644333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4644333333333333,0.0,24.62,5.77,1.87,0.85,1.53,11.54,0.68,2.04,0.51,4.58,3.06,56.0,,10.0,2.0
49,8,0.4193138500635324,1256,0.4511,0.0,0.0,0.0,0.0,0.0,0.0,0.4511,0.0,14.61,6.48,1.96,0.9,1.66,17.62,1.66,3.16,4.82,9.04,7.23,4.0,,12.0,4.0
25,180,0.4335511982570806,229,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,13.87,6.13,2.4,2.67,0.8,14.67,2.4,2.67,5.6,10.4,6.67,14.0,2.0,6.0,
108,74,0.3874538745387454,7813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,5.37,0.54,1.61,1.48,15.57,0.81,4.3,4.97,6.17,6.71,14.0,2.0,8.0,12.0
130,15,0.4294940796555436,2132,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.68,6.04,1.8,1.16,1.54,11.5,1.54,3.02,4.05,9.31,5.91,16.0,4.0,20.0,4.0
8,4,0.3010752688172043,233,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,20.73,1.22,1.22,3.66,1.22,9.76,2.44,1.22,4.88,3.66,21.95,4.0,2.0,4.0,
221,35,0.4185377086931491,4483,0.4804,0.0,0.0,0.0,0.0,0.0,0.0,0.4804,0.0,19.09,5.92,1.87,1.44,1.87,10.3,1.51,2.44,2.69,10.48,5.53,84.0,2.0,32.0,30.0
103,18,0.3857655502392344,2723,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,0.4508,18.55,5.59,2.09,1.79,2.38,10.43,0.89,2.16,2.38,10.28,6.26,46.0,4.0,8.0,4.0
32,202,0.41404358353510895,596,0.4508,0.0,0.0,0.0,0.0,0.7661,0.0,0.4508,0.0,15.68,6.22,1.35,1.89,0.27,18.65,2.16,2.16,2.7,9.73,11.35,18.0,2.0,6.0,6.0
5,86,0.398876404494382,273,0.4702666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4702666666666666,0.0,18.87,5.66,1.89,0.0,0.0,9.43,0.0,0.63,4.4,10.06,1.89,8.0,,2.0,
32,7,0.2647058823529412,754,0.8866,0.0,0.0,0.0,0.0,0.0,0.0,0.8866,0.0,26.35,3.04,1.01,4.39,0.0,4.73,0.34,1.69,1.69,3.72,11.49,30.0,4.0,6.0,8.0
30,5,0.3543123543123543,759,0.5405,0.0,0.0,0.0,0.4616,0.0,0.0,0.5405,0.0,22.64,4.85,0.0,4.58,1.08,9.16,1.08,2.43,2.96,5.39,8.63,24.0,6.0,18.0,12.0
17,5,0.3771428571428572,244,0.479475,0.0,0.0,0.0,0.0,0.0,0.549425,0.4661875,0.5201,19.14,3.7,0.62,0.62,0.0,4.94,0.62,2.47,0.62,6.79,6.79,20.0,,6.0,2.0
26,8,0.34831460674157305,1173,0.5392,0.0,0.0,0.0,0.0,0.4551,0.0,0.5392,0.0,28.94,5.47,0.64,2.57,0.64,8.36,0.96,3.22,7.07,3.54,4.18,8.0,2.0,4.0,12.0
122,116,0.3142650253439537,3760,0.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.6349,0.0,19.26,4.84,0.87,10.85,0.17,9.85,0.39,4.05,5.14,2.83,7.06,72.0,,62.0,14.0
14,4,0.3611111111111111,516,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,19.46,2.71,2.26,3.17,0.45,6.79,0.45,5.43,3.62,8.6,12.67,10.0,2.0,2.0,6.0
86,11,0.43026706231454,1407,0.4508,0.0,0.0,0.0,0.0,0.7563,0.0,0.4508,0.4524,16.91,5.98,1.39,1.99,1.39,11.88,1.47,2.78,6.94,6.24,6.16,16.0,10.0,18.0,8.0
3,33,0.4444444444444444,49,0.0,0.0,0.0,0.6471,0.0,0.0,0.0,0.0,0.0,10.81,6.76,1.35,0.0,1.35,12.16,4.05,0.0,5.41,8.11,4.05,4.0,,2.0,
12,3,0.35648148148148145,420,0.4508,0.0,0.0,0.0,0.0,0.5876,0.0,0.4508,0.0,21.88,2.6,0.52,2.08,1.56,13.02,2.08,4.69,4.69,7.81,5.73,6.0,,4.0,4.0
54,38,0.3654188948306595,1161,0.0,0.0,0.0,0.7499,0.0,0.50095,0.0,0.0,0.0,25.35,6.14,1.39,1.39,0.4,15.05,0.79,2.18,4.95,5.94,4.55,24.0,,20.0,14.0
3,1,0.3461538461538461,66,0.47895,0.0,0.0,0.0,0.0,0.4508,0.0,0.47895,0.0,12.77,6.38,0.0,2.13,4.26,8.51,0.0,2.13,8.51,2.13,2.13,6.0,,,
47,17,0.34112792297111416,1116,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.4508,15.57,4.43,1.8,1.8,4.59,10.98,0.33,4.43,2.95,11.15,3.44,34.0,,4.0,4.0
46,12,0.36201298701298706,701,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.18,5.41,0.77,3.28,0.77,16.22,1.35,3.28,5.79,8.11,9.85,24.0,,14.0,4.0
10,3,0.4143426294820717,1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,7.26,1.71,2.14,0.43,11.11,1.28,5.98,5.13,9.83,5.13,12.0,,2.0,4.0
45,6,0.39082278481012656,919,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.17,5.32,1.1,2.94,0.73,15.78,1.1,3.49,5.69,7.16,6.97,22.0,2.0,14.0,10.0
286,113,0.27941633033219504,6016,0.5893499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5893499999999999,0.0,23.05,4.37,0.8,11.74,0.61,8.2,0.34,2.89,5.2,2.05,7.03,100.0,,78.0,66.0
35,4,0.4070450097847358,617,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.88,6.35,0.0,0.88,1.53,13.35,0.88,2.63,1.53,6.35,6.78,18.0,,12.0,6.0
42,44,0.3863636363636364,56,0.0,0.0,0.0,0.5118,0.0,0.0,0.0,0.0,0.0,31.25,6.25,0.0,3.12,0.0,6.25,3.12,4.69,1.56,6.25,1.56,2.0,,,
21,3,0.4444444444444444,571,0.1818,0.0,0.0,0.0,0.3498,0.1765,0.0,0.0,0.0,15.95,5.68,1.89,1.35,0.54,14.59,1.89,1.89,4.32,9.73,5.68,8.0,,6.0,2.0
47,13,0.3397027600849257,899,0.4508,0.0,0.0,0.534,0.0,0.0,0.0,0.4508,0.0,20.68,4.87,2.19,4.62,0.24,8.03,0.49,4.62,3.16,6.57,9.98,22.0,4.0,6.0,12.0
37,222,0.4091816367265469,1067,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.62,6.25,3.12,1.68,3.37,15.14,1.44,3.85,6.25,10.1,8.89,12.0,2.0,6.0,6.0
21,6,0.3742690058479532,550,0.4707,0.0,0.0,0.0,0.0,0.0,0.0,0.4707,0.0,19.31,6.9,0.69,2.41,0.34,15.17,0.34,2.07,5.86,5.86,8.62,20.0,,6.0,12.0
22,22,0.45,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,6.0,12.0,4.0,,2.0,
59,17,0.3620885357548241,969,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.0,19.69,6.39,2.22,2.74,2.48,11.73,1.43,2.74,5.48,5.87,5.22,68.0,2.0,8.0,6.0
21,7,0.3586206896551724,801,0.4561,0.0,0.0,0.0,0.0,0.0,0.0,0.4561,0.0,26.47,5.51,0.74,2.94,0.74,18.01,0.37,4.41,1.84,6.25,7.72,16.0,,4.0,2.0
17,3,0.3057644110275689,625,0.4647333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4647333333333333,0.0,21.6,3.85,0.59,3.85,0.3,13.91,1.18,4.44,3.25,5.03,6.51,18.0,2.0,4.0,6.0
12,163,0.3971830985915493,401,0.0,0.0,0.0,0.0,0.0,0.6482,0.0,0.0,0.0,16.45,8.88,0.99,4.93,0.33,12.83,1.32,1.64,3.62,7.57,8.22,16.0,,2.0,2.0
145,33,0.3173726212400246,3189,0.725475,0.0,0.0,0.0,0.0,0.0,0.0,0.725475,0.0,21.63,4.31,1.13,7.56,0.71,10.81,0.35,4.52,3.82,2.12,4.95,60.0,,58.0,32.0
56,25,0.4002998500749625,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,21.32,5.37,1.91,3.99,1.21,9.71,0.87,3.12,5.2,8.32,5.37,14.0,,10.0,
139,19,0.383859649122807,1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,5.28,0.54,2.79,0.31,7.06,1.16,4.03,1.01,10.47,4.97,24.0,2.0,14.0,2.0
230,58,0.468814055636896,1817,0.6133,0.0,0.0,1.0,0.0,0.0,0.0,0.6133,0.0,14.46,6.77,1.86,1.29,0.32,9.09,1.5,3.83,3.83,13.61,5.08,54.0,2.0,28.0,2.0
27,5,0.4196891191709845,1373,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5379999999999999,0.0,15.2,8.48,1.75,2.92,0.88,13.45,2.05,6.73,1.46,8.77,7.02,4.0,,6.0,
30,7,0.38031319910514544,683,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.84,6.58,1.05,1.32,0.26,17.37,1.32,3.16,4.74,6.84,7.37,12.0,,6.0,2.0
98,32,0.3648960739030023,4726,0.4635,0.0,0.0,0.685,0.0,0.0,0.0,0.4635,0.0,17.74,5.83,0.74,2.23,0.25,13.28,0.37,6.33,5.33,3.1,5.96,22.0,4.0,,2.0
6,3,0.3314606741573033,167,0.59675,0.0,0.0,0.0,0.0,0.4508,0.0,0.59675,0.0,28.39,3.87,1.29,5.16,1.29,10.32,1.29,3.23,7.74,0.0,7.1,8.0,,10.0,14.0
26,11,0.33035714285714285,846,0.0,0.0,0.0,0.5486,0.0,0.58275,0.0,0.0,0.0,32.32,2.69,0.34,1.68,3.7,12.12,1.01,4.04,7.07,4.04,6.06,16.0,,16.0,14.0
51,9,0.333843797856049,1374,0.4623,0.0,0.0,0.0,0.0,0.0,0.0,0.4623,0.0,22.05,7.23,1.59,4.06,1.06,10.23,2.12,2.29,1.76,6.53,9.7,66.0,2.0,16.0,4.0
271,68,0.31878113096982125,7312,0.55205,0.0,0.0,0.5497,0.0,0.0,0.0,0.55205,0.0,24.13,5.41,0.86,5.23,1.22,7.67,0.65,3.44,3.73,4.37,4.41,106.0,6.0,54.0,38.0
33,11,0.3740157480314961,638,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,23.43,4.87,0.46,0.7,0.46,11.83,0.46,3.48,2.55,9.51,7.66,16.0,,10.0,10.0
26,3,0.2990353697749196,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,3.11,0.39,3.11,0.39,15.18,1.56,4.28,6.23,6.23,8.56,26.0,,14.0,
152,57,0.2829297105729474,1885,0.5926,0.0,0.0,0.0,0.4617,0.0,0.0,0.5926,0.0,23.5,4.97,0.52,9.93,0.82,4.52,0.52,3.63,3.41,3.11,6.6,64.0,2.0,38.0,14.0
8,5,0.26785714285714285,100,0.5729,0.0,0.0,0.0,0.0,0.0,0.0,0.5729,0.0,24.14,2.3,1.15,3.45,3.45,11.49,0.0,1.15,1.15,9.2,10.34,10.0,,,
25,3,0.3768472906403941,390,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.23,4.4,0.88,2.35,1.17,12.32,0.88,4.69,5.57,6.16,9.09,34.0,2.0,8.0,4.0
15,119,0.37786259541984735,187,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.0,4.11,0.91,1.37,0.91,24.66,0.0,3.65,6.39,5.94,6.39,10.0,4.0,4.0,2.0
3,1,0.3684210526315789,35,0.4883333333333333,0.0,0.0,0.0,0.0,0.4508,0.0,0.4883333333333333,0.0,35.29,8.82,0.0,0.0,0.0,23.53,2.94,2.94,0.0,8.82,2.94,6.0,,2.0,
35,5,0.4288256227758007,859,0.0,0.0,0.0,0.4675,0.0,0.0,0.0,0.0,0.0,19.55,7.61,2.26,1.44,2.26,12.14,0.82,3.29,5.14,9.26,5.76,20.0,,4.0,2.0
15,2,0.3365695792880259,246,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.53,5.11,0.73,8.76,1.09,12.41,0.36,4.01,5.84,2.19,4.01,20.0,,10.0,8.0
39,11,0.3977812995245642,522,0.4508,0.0,0.0,0.8208,0.0,0.0,0.0,0.4508,0.0,16.48,4.31,1.12,2.06,1.31,11.61,2.43,3.93,5.43,9.93,6.74,14.0,6.0,4.0,4.0
46,9,0.4283559577677225,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07,6.14,1.93,2.11,1.58,14.74,1.4,1.93,7.02,6.67,7.89,10.0,,10.0,6.0
106,34,0.3491346877351392,3576,0.5215,0.0,0.0,0.9628,0.0,0.0,0.0,0.5215,0.0,17.39,5.39,2.09,3.48,1.91,8.09,1.13,1.74,1.57,11.22,1.57,38.0,,20.0,4.0
41,9,0.3953125,807,0.4785333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4785333333333333,0.0,16.57,5.52,1.1,2.76,1.84,10.87,2.21,3.68,4.24,8.1,8.29,8.0,2.0,8.0,10.0
31,10,0.3994708994708995,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,5.11,1.92,1.28,1.28,13.74,0.32,2.56,7.03,9.58,5.75,14.0,,6.0,4.0
44,7,0.42948717948717946,969,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.2903,0.0,21.08,5.42,2.78,1.02,1.46,16.84,1.9,2.05,3.66,12.88,4.39,18.0,2.0,4.0,2.0
40,8,0.41200828157349895,941,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,19.95,4.82,0.69,2.52,2.29,7.8,0.92,4.82,2.06,7.8,4.59,16.0,,12.0,2.0
162,43,0.4103343465045592,1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,6.82,0.96,2.59,3.1,12.46,1.41,1.18,1.64,11.56,2.48,14.0,,18.0,16.0
