,TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,ORG,PERSON,GPE
1633,0.0,0,0.4705882352941176,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12,0.0,3.12,0.0,0.0,15.62,0.0,6.25,12.5,0.0,0.0,1.0,1.0,0.0
1634,1.0,0,0.40425531914893614,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.57,0.0,7.14,0.0,1.79,5.36,3.57,5.36,2.0,0.0,0.0
1635,1.0,0,0.40425531914893614,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.57,0.0,7.14,0.0,1.79,5.36,3.57,5.36,2.0,0.0,0.0
1636,1.0,0,0.40425531914893614,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.57,0.0,7.14,0.0,1.79,5.36,3.57,5.36,2.0,0.0,0.0
1637,1.0,0,0.40425531914893614,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.57,0.0,7.14,0.0,1.79,5.36,3.57,5.36,2.0,0.0,0.0
1638,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1639,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1640,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1641,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1642,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1643,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1644,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1645,7.0,0,0.3606557377049181,536.0,0.5532,0.0,0.0,0.55015,0.0,0.0,0.0,0.53579,0.4508,21.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0
1646,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1647,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1648,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1649,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1650,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1651,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1652,2.0,0,0.3269230769230769,124.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,26.67,4.44,2.22,0.0,0.0,6.67,0.0,8.89,6.67,0.0,4.44,2.0,2.0,0.0
1653,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1654,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1655,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1656,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1657,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1658,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1659,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1660,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1661,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1662,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1663,8.0,1,0.3391304347826087,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,4.4,0.0,1.1,0.0,23.08,1.1,5.49,7.69,6.59,0.0,3.0,2.0,1.0
1664,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1665,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1666,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1667,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1668,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1669,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1670,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1671,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1672,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1673,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1674,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1675,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1676,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1677,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1678,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1679,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1680,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1681,11.0,0,0.4189944134078212,1286.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,21.57,5.88,1.31,0.65,2.61,10.46,2.61,3.27,5.88,9.15,1.96,2.0,1.0,1.0
1682,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1683,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1684,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1685,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1686,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1687,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1688,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1689,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1690,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1691,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1692,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1693,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1694,9.0,2,0.4423076923076923,731.0,0.0,0.0,0.0,0.0,0.5200666666666667,0.0,0.0,0.0,0.0,18.31,4.93,0.0,0.7,0.7,14.79,0.7,1.41,6.34,6.34,2.11,5.0,1.0,0.0
1695,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1696,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1697,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1698,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1699,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1700,1.0,0,0.26,169.0,0.16172999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16604805555555555,0.1006,23.53,1.96,0.0,1.96,0.0,0.0,1.96,5.88,7.84,1.96,1.96,2.0,2.0,0.0
1701,2.0,0,0.4090909090909091,279.0,0.6890333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7888666666666667,0.4508,24.05,3.8,0.0,2.53,0.0,5.06,0.0,6.33,6.33,2.53,3.8,2.0,2.0,1.0
1702,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1703,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1704,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1706,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1707,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1708,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1709,0.0,0,0.4074074074074074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1710,0.0,0,0.3703703703703704,17.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.4508,21.74,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.35,4.35,1.0,0.0,0.0
1711,0.0,0,0.3703703703703704,17.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.4508,21.74,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.35,4.35,1.0,0.0,0.0
1712,0.0,0,0.3703703703703704,17.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.4508,21.74,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.35,4.35,1.0,0.0,0.0
1713,4.0,0,0.3230769230769231,271.0,0.4872,0.0,0.0,0.4508,0.0,0.4934,0.0,0.4781,0.4508,27.42,4.84,0.0,3.23,3.23,11.29,0.0,3.23,3.23,1.61,3.23,2.0,1.0,1.0
1714,4.0,0,0.3230769230769231,271.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.4781,0.4508,27.42,4.84,0.0,3.23,3.23,11.29,0.0,3.23,3.23,1.61,3.23,2.0,1.0,1.0
1715,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1716,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1717,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1718,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1719,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1720,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1721,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1722,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1723,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1724,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1725,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1726,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1727,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1728,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1729,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1730,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1731,5.0,1,0.3428571428571429,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.62,0.0,0.0,8.11,0.0,5.41,0.0,8.11,2.7,8.11,0.0,2.0,0.0,0.0
1732,7.0,1,0.4244604316546763,920.0,0.0,0.0,0.0,0.0,0.0,0.4366,0.0,0.0,0.0,20.33,7.32,0.81,2.44,0.81,8.94,0.81,3.25,4.88,11.38,4.07,4.0,0.0,1.0
1733,7.0,1,0.4244604316546763,920.0,0.0,0.0,0.0,0.0,0.0,0.4366,0.0,0.0,0.0,20.33,7.32,0.81,2.44,0.81,8.94,0.81,3.25,4.88,11.38,4.07,4.0,0.0,1.0
1734,7.0,1,0.4244604316546763,920.0,0.0,0.0,0.0,0.0,0.0,0.4366,0.0,0.0,0.0,20.33,7.32,0.81,2.44,0.81,8.94,0.81,3.25,4.88,11.38,4.07,4.0,0.0,1.0
1735,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1736,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1737,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1738,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1739,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1740,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1741,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1742,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1743,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1744,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1745,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1746,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1747,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1748,5.0,0,0.40869565217391307,373.0,0.4802,0.0,0.0,0.4848,0.0,0.0,0.0,0.478925,0.4508,23.08,1.92,0.96,3.85,0.0,4.81,0.0,4.81,6.73,6.73,4.81,3.0,0.0,1.0
1749,5.0,1,0.4605263157894737,214.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,0.0,0.0,18.84,4.35,4.35,1.45,0.0,18.84,1.45,5.8,17.39,4.35,2.9,4.0,2.0,0.0
1750,5.0,1,0.4605263157894737,214.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,0.0,0.0,18.84,4.35,4.35,1.45,0.0,18.84,1.45,5.8,17.39,4.35,2.9,4.0,2.0,0.0
